userId,review
211,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars is the first of three movies that complie the Zeta Saga. This movie covers pretty much the first 15 episodes of the tv series more or less. There are changes to the story that's why it's a new translation. But these changes are not drastic at least not in this first movie. The story covers the Gryps Wars. We are introduced to Kamille Bidan and several other characters. We are also reintroduced to old faces from the One Year War.  The original tv series was released in 1985 and with this movie they inserted about 20 minutes of new animation. So there is a mesh of old and new animation. It's very obvious when something new is on the screen but it flows well. It doesn't take anything aways from the story. The new animation is great. Even though the original animation is dated I personally still like it it holds well. Zeta Gundam is known for it's soundtrack. The introduction is different and performed by GACKT. I personally preferred the original intro music as retro as it would have sounded today. Lots of the soundtrack was intact in this movie.The tv series was exceptional regarded as the best Gundam series by many. So compressing it into 3 movies could not have beeb an easy feat.
212,Shows like these are the reason why I stay in on the weekends
213,Pretty much the same thing as the Haru special. Much much better then the 26 episode series overall.
214,Pretty good. Has a solid story and solid characters
215,Really underwhelming. Was pretty disappointed
216,OMG!
217,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
218,Shows like these are the reason why I stay in on the weekends
219,EXACTLY AS GENER DESCRIBES
220,This isn't the worst Naruto story out there but there are many other filler episodes that are much better. I feel like the biggest problem with this special was just that it took so long. During the first half the pacing wasn't too bad but once it got to the hostage situation... It took forever for the characters to do anything and I was kind of losing interest in what was going on.
